series_id,timestep,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,label
0,94,-0.537032,-1.581918,-0.795871,0.567231,-1.705293,-0.660558,-0.65198,-0.663264,-0.179747,0.62502,-0.752734,-0.041798,-0.629777,-1.241044,-0.644089,0.638866,-1.376197,-0.456877,-0.670431,-1.484141,-0.686286,0.448961,-1.47218,-0.567147,3.0
0,95,-0.528957,-1.599274,-0.797877,0.564072,-1.72211,-0.659984,-0.657935,-0.668127,-0.181748,0.621246,-0.753757,-0.045233,-0.632811,-1.249143,-0.642245,0.635732,-1.38227,-0.462377,-0.679388,-1.488716,-0.680838,0.43782,-1.48129,-0.584666,3.0
0,96,-0.520373,-1.58616,-0.779405,0.574964,-1.670025,-0.667495,-0.644887,-0.659482,-0.173544,0.620114,-0.742256,-0.043923,-0.619651,-1.235871,-0.629132,0.640123,-1.238203,-0.386378,-0.685309,-1.457991,-0.641171,0.44473,-1.407527,-0.542381,3.0
0,97,-0.530154,-1.595581,-0.784309,0.584732,-1.675141,-0.667973,-0.645316,-0.653931,-0.167847,0.62286,-0.738803,-0.046599,-0.62264,-1.24194,-0.630103,0.641761,-1.241242,-0.389806,-0.698562,-1.475496,-0.653505,0.444633,-1.412585,-0.543089,3.0
0,98,-0.528187,-1.582292,-0.771601,0.592594,-1.660165,-0.657739,-0.632924,-0.646065,-0.15909,0.626455,-0.728163,-0.046138,-0.615179,-1.232357,-0.614298,0.644564,-1.231986,-0.38827,-0.485728,-1.408788,-0.643657,0.508731,-1.512271,-0.485138,3.0
0,99,-0.533726,-1.576063,-0.766209,0.594713,-1.661046,-0.659174,-0.629232,-0.644443,-0.156384,0.629063,-0.723021,-0.046878,-0.614627,-1.228945,-0.604574,0.647097,-1.23078,-0.389399,-0.692888,-1.446315,-0.661513,0.455396,-1.435609,-0.538306,3.0
0,100,-0.528338,-1.572246,-0.764902,0.592819,-1.657189,-0.661481,-0.628633,-0.646044,-0.154926,0.629925,-0.719972,-0.046883,-0.613812,-1.226461,-0.599218,0.648135,-1.229811,-0.390497,-0.479173,-1.424563,-0.641359,0.457002,-1.422537,-0.530174,3.0
0,101,-0.518618,-1.565955,-0.765835,0.585138,-1.651985,-0.664154,-0.626717,-0.646244,-0.153674,0.630044,-0.717794,-0.047398,-0.612515,-1.225661,-0.595773,0.64735,-1.228895,-0.391839,-0.681764,-1.449053,-0.652696,0.456688,-1.421817,-0.529384,3.0
0,102,-0.587062,-1.755034,-0.648786,0.54266,-1.75952,-0.573142,-0.683921,-0.75,-0.146066,0.588525,-0.813381,-0.073817,-0.680587,-1.349298,-0.483263,0.61787,-1.406456,-0.372397,-0.729303,-1.516087,-0.464015,0.41764,-1.549212,-0.564249,3.0
0,103,-0.587322,-1.752676,-0.652443,0.5448,-1.757648,-0.568075,-0.683038,-0.749611,-0.146171,0.588389,-0.812834,-0.073942,-0.679626,-1.348469,-0.48335,0.617671,-1.405322,-0.372631,-0.727271,-1.514437,-0.466761,0.417543,-1.548763,-0.566431,3.0
0,104,-0.586417,-1.751284,-0.652419,0.541448,-1.756532,-0.575856,-0.68202,-0.749305,-0.146548,0.588164,-0.811807,-0.074299,-0.678567,-1.347586,-0.483534,0.617564,-1.403774,-0.372694,-0.727267,-1.515812,-0.462696,0.417055,-1.547054,-0.565456,3.0
0,105,-0.584654,-1.750446,-0.656351,0.540664,-1.758832,-0.574979,-0.681824,-0.749337,-0.146613,0.588034,-0.811505,-0.074265,-0.678183,-1.347011,-0.483776,0.617524,-1.403396,-0.372484,-0.727664,-1.512668,-0.463562,0.415802,-1.547232,-0.568399,3.0
0,106,-0.585361,-1.750673,-0.650735,0.540974,-1.759696,-0.568584,-0.681484,-0.749733,-0.146823,0.587961,-0.811396,-0.074334,-0.67772,-1.346607,-0.484093,0.617435,-1.403092,-0.372429,-0.725789,-1.516007,-0.464451,0.417234,-1.548055,-0.568194,3.0
0,107,-0.583648,-1.749988,-0.65333,0.538511,-1.762213,-0.568604,-0.681332,-0.749676,-0.146994,0.587895,-0.811368,-0.07439,-0.677467,-1.346392,-0.484407,0.617265,-1.403024,-0.372283,-0.726151,-1.5166,-0.462484,0.415152,-1.552204,-0.571152,3.0
0,108,-0.582933,-1.754667,-0.652469,0.554029,-1.758854,-0.546362,-0.681373,-0.751382,-0.147,0.591413,-0.812843,-0.073276,-0.677514,-1.349259,-0.485383,0.62151,-1.405699,-0.372106,-0.726081,-1.520161,-0.464815,0.419536,-1.556138,-0.570798,3.0
0,109,-0.583448,-1.759465,-0.65565,0.64929,-1.749982,-0.52266,-0.681856,-0.753683,-0.147485,0.605781,-0.810826,-0.06253,-0.677982,-1.353126,-0.486623,0.6701,-1.40196,-0.363112,-0.726704,-1.523359,-0.467182,0.464903,-1.608859,-0.52577,3.0
0,110,-0.585703,-1.759704,-0.662276,0.872469,-1.708863,-0.527969,-0.681119,-0.753596,-0.149534,0.679733,-0.760815,-0.040082,-0.676408,-1.353205,-0.488629,0.842662,-1.330548,-0.351476,-0.726481,-1.522619,-0.474375,0.712067,-1.606036,-0.611332,3.0
0,111,-0.595569,-1.735536,-0.662646,1.171109,-1.562296,-0.536506,-0.680566,-0.75245,-0.153302,0.794845,-0.684867,-0.044688,-0.681432,-1.331169,-0.487035,1.088105,-1.208783,-0.351275,-0.728167,-1.526102,-0.474941,0.988903,-1.470281,-0.622207,3.0
0,112,-0.600797,-1.729113,-0.664512,1.481135,-1.343722,-0.516109,-0.675899,-0.754285,-0.161395,0.903771,-0.571541,-0.040183,-0.682499,-1.327934,-0.494177,1.306206,-1.008288,-0.322455,-0.720689,-1.523935,-0.48498,1.257181,-1.250323,-0.60309,3.0
0,113,-0.598501,-1.72238,-0.677085,1.759818,-1.053905,-0.471874,-0.670661,-0.757458,-0.173081,1.012722,-0.456352,-0.044971,-0.678133,-1.324986,-0.503653,1.504007,-0.786271,-0.298496,-0.71514,-1.520368,-0.494923,1.595545,-1.051658,-0.522145,3.0
0,114,-0.596231,-1.713558,-0.68765,1.96855,-0.720833,-0.409438,-0.666801,-0.758259,-0.180756,1.065301,-0.298376,-0.031912,-0.669362,-1.320242,-0.506452,1.622487,-0.511626,-0.241183,-0.710965,-1.511294,-0.504809,1.824456,-0.768595,-0.472027,3.0
0,115,-0.594898,-1.695698,-0.684187,2.069238,-0.399702,-0.340084,-0.660462,-0.75464,-0.183626,1.118535,-0.185622,-0.030756,-0.660983,-1.307327,-0.503702,1.703574,-0.285973,-0.200549,-0.697676,-1.511618,-0.514961,1.972969,-0.491522,-0.39562,3.0
0,116,-0.586267,-1.670577,-0.681622,2.121718,-0.040229,-0.258784,-0.651513,-0.753983,-0.187785,1.120349,-0.02476,-0.005731,-0.651796,-1.295994,-0.502843,1.706585,0.007989,-0.138973,-0.680162,-1.494683,-0.508207,2.002253,-0.13353,-0.322276,3.0
0,117,-0.58055,-1.664122,-0.686955,2.075816,0.17794,-0.242372,-0.644581,-0.755904,-0.189643,1.128742,0.063996,0.005771,-0.643832,-1.294168,-0.502979,1.706887,0.140972,-0.122652,-0.672536,-1.494998,-0.511388,2.023965,0.038907,-0.321724,3.0
0,118,-0.575207,-1.663787,-0.686509,2.06517,0.318224,-0.202213,-0.640393,-0.759509,-0.191727,1.123766,0.121895,0.012791,-0.638125,-1.294284,-0.503577,1.684825,0.27467,-0.095284,-0.667884,-1.487305,-0.506677,2.029856,0.178462,-0.273433,3.0
0,119,-0.568235,-1.69077,-0.682457,2.054038,0.417189,-0.15856,-0.638587,-0.761421,-0.193298,1.104351,0.156966,0.019143,-0.633706,-1.319714,-0.509979,1.653482,0.339616,-0.081558,-0.668466,-1.499964,-0.506022,2.011224,0.259608,-0.243569,3.0
0,120,-0.564518,-1.68007,-0.692193,2.049918,0.387776,-0.168438,-0.63591,-0.765184,-0.195618,1.094967,0.17195,0.019993,-0.631206,-1.312783,-0.510092,1.641473,0.35642,-0.082773,-0.661446,-1.500013,-0.510687,1.964036,0.262044,-0.235009,3.0
0,121,-0.563617,-1.669917,-0.697997,2.039854,0.335023,-0.197492,-0.634362,-0.765372,-0.196087,1.094306,0.172223,0.018265,-0.632323,-1.301747,-0.504801,1.640686,0.353743,-0.089407,-0.654423,-1.514288,-0.516163,1.950185,0.233274,-0.238347,3.0
0,122,-0.563932,-1.669104,-0.697335,2.041501,0.329233,-0.205873,-0.63356,-0.765251,-0.195703,1.09446,0.171089,0.014992,-0.631227,-1.299986,-0.505089,1.642561,0.344239,-0.100117,-0.656875,-1.504383,-0.511172,1.948352,0.204357,-0.272282,3.0
0,123,-0.565633,-1.66945,-0.689836,2.036889,0.322679,-0.233105,-0.633585,-0.765137,-0.195077,1.095,0.169023,0.009969,-0.630443,-1.299501,-0.50559,1.646071,0.328913,-0.112557,-0.658831,-1.495436,-0.515656,1.958238,0.180953,-0.278067,3.0
0,124,-0.564645,-1.663064,-0.690342,2.038175,0.248206,-0.278864,-0.634934,-0.76719,-0.191956,1.102824,0.153822,-0.003119,-0.63312,-1.296392,-0.504929,1.66168,0.278675,-0.144523,-0.66249,-1.494943,-0.513938,1.952038,0.118602,-0.323022,3.0
0,125,-0.529683,-1.738568,-0.677509,2.057481,0.094396,-0.317321,-0.634079,-0.768328,-0.18976,1.110603,0.109431,-0.023352,-0.608657,-1.366367,-0.529865,1.679549,0.159595,-0.18649,-0.658671,-1.502024,-0.511367,1.959442,0.003074,-0.322806,3.0
0,126,-0.556378,-1.69265,-0.698691,2.08486,-0.114451,-0.349011,-0.636057,-0.771417,-0.187579,1.119735,0.013036,-0.048109,-0.624305,-1.324547,-0.514664,1.692327,-0.015065,-0.231324,-0.663728,-1.501665,-0.515466,1.847843,-0.128356,-0.288596,3.0
0,127,-0.566462,-1.684052,-0.698708,2.024065,-0.35942,-0.422662,-0.636077,-0.774335,-0.186988,1.120246,-0.093851,-0.07975,-0.631648,-1.30887,-0.513908,1.676694,-0.229271,-0.285168,-0.663091,-1.509307,-0.519888,1.818676,-0.347735,-0.312963,3.0
0,128,-0.56809,-1.708841,-0.705824,1.968741,-0.646084,-0.463198,-0.638883,-0.776246,-0.185832,1.080774,-0.221137,-0.106021,-0.634048,-1.318553,-0.516431,1.611101,-0.447774,-0.332571,-0.663476,-1.527364,-0.525516,1.759471,-0.607662,-0.353362,3.0
0,129,-0.573882,-1.72297,-0.70028,1.673542,-1.114641,-0.555824,-0.643745,-0.774585,-0.180238,1.006126,-0.457979,-0.135099,-0.639489,-1.325711,-0.514701,1.434267,-0.843352,-0.399899,-0.668488,-1.537553,-0.524654,1.52299,-1.031463,-0.403259,3.0
0,130,-0.576463,-1.698575,-0.689201,1.404931,-1.381693,-0.574389,-0.645806,-0.757358,-0.163964,0.909844,-0.563552,-0.142185,-0.643814,-1.310619,-0.502698,1.25384,-1.071125,-0.419826,-0.671958,-1.520476,-0.515365,1.293939,-1.403302,-0.571197,3.0
0,131,-0.583859,-1.706483,-0.67783,1.125658,-1.57776,-0.5925,-0.650229,-0.747615,-0.145988,0.80324,-0.681712,-0.141866,-0.648721,-1.307339,-0.488914,1.053857,-1.228735,-0.419092,-0.681457,-1.510043,-0.499465,1.024695,-1.405515,-0.353474,3.0
0,132,-0.614712,-1.757548,-0.684918,0.903978,-1.753186,-0.582548,-0.679953,-0.771233,-0.140432,0.726814,-0.75859,-0.136626,-0.682118,-1.346789,-0.495817,0.871098,-1.353093,-0.410151,-0.715016,-1.553172,-0.505811,0.793994,-1.536481,-0.397835,3.0
0,133,-0.615428,-1.783361,-0.692251,0.613229,-1.853594,-0.572284,-0.68912,-0.779332,-0.140108,0.644481,-0.845154,-0.153243,-0.689338,-1.374335,-0.493794,0.664091,-1.465711,-0.426992,-0.729627,-1.563708,-0.502284,0.473749,-1.619682,-0.57154,3.0
0,134,-0.618127,-1.783481,-0.694105,0.543143,-1.866076,-0.587093,-0.686973,-0.776563,-0.141182,0.629047,-0.852676,-0.15573,-0.688516,-1.374456,-0.495098,0.598578,-1.531789,-0.459959,-0.728619,-1.566875,-0.50471,0.421334,-1.59521,-0.637387,3.0
0,135,-0.614707,-1.802357,-0.693476,0.564971,-1.885418,-0.576946,-0.693453,-0.782021,-0.142811,0.625051,-0.860863,-0.149892,-0.695346,-1.386316,-0.499241,0.598925,-1.538475,-0.45892,-0.738172,-1.569562,-0.505343,0.420454,-1.625868,-0.636854,3.0
0,136,-0.61982,-1.800491,-0.693099,0.568717,-1.860486,-0.587565,-0.697207,-0.780259,-0.143934,0.623661,-0.860533,-0.139903,-0.700001,-1.386201,-0.500214,0.601676,-1.530305,-0.454022,-0.754686,-1.553209,-0.485212,0.419948,-1.622112,-0.63065,3.0
0,137,-0.629962,-1.807257,-0.679052,0.551026,-1.852056,-0.588625,-0.693343,-0.774538,-0.147944,0.623547,-0.855396,-0.132204,-0.697559,-1.386499,-0.503963,0.603783,-1.519548,-0.449968,-0.748969,-1.570148,-0.479371,0.415385,-1.574992,-0.618319,3.0
0,138,-0.620793,-1.804022,-0.684197,0.482795,-1.924534,-0.590453,-0.69152,-0.773379,-0.148463,0.623558,-0.854613,-0.1303,-0.696521,-1.384619,-0.503845,0.604495,-1.515764,-0.44913,-0.742563,-1.564628,-0.492915,0.416855,-1.553774,-0.618577,3.0
0,139,-0.622843,-1.817129,-0.686201,0.482736,-1.92451,-0.591334,-0.697705,-0.777683,-0.148192,0.625842,-0.858139,-0.124564,-0.702984,-1.393373,-0.505515,0.606932,-1.522468,-0.449477,-0.745187,-1.579708,-0.495768,0.416237,-1.598855,-0.629002,3.0
0,140,-0.626323,-1.822252,-0.690551,0.482855,-1.925343,-0.590444,-0.700247,-0.780803,-0.14889,0.628306,-0.861201,-0.12045,-0.706087,-1.399349,-0.5069,0.611402,-1.523161,-0.447724,-0.750963,-1.586149,-0.493353,0.419213,-1.538414,-0.602992,3.0
0,141,-0.621824,-1.814481,-0.694558,0.566484,-1.854104,-0.593289,-0.69675,-0.779303,-0.151426,0.63096,-0.85787,-0.114928,-0.704142,-1.393481,-0.506888,0.615152,-1.51732,-0.444763,-0.751258,-1.576322,-0.495817,0.417037,-1.608576,-0.630857,3.0
0,142,-0.61649,-1.812297,-0.698361,0.558577,-1.878063,-0.591427,-0.694444,-0.778577,-0.154299,0.631436,-0.856531,-0.113697,-0.699912,-1.395469,-0.512071,0.615671,-1.5151,-0.444158,-0.749803,-1.570316,-0.49588,0.420432,-1.646607,-0.644497,3.0
0,143,-0.608212,-1.807388,-0.696326,0.553217,-1.874888,-0.590696,-0.691928,-0.775302,-0.156353,0.630371,-0.853395,-0.112864,-0.696373,-1.392059,-0.513907,0.615203,-1.508563,-0.442577,-0.740836,-1.570551,-0.493949,0.417368,-1.657961,-0.649898,3.0
0,144,-0.598846,-1.800304,-0.699437,0.562358,-1.863753,-0.598586,-0.689463,-0.772415,-0.157824,0.628961,-0.85022,-0.112077,-0.693212,-1.386777,-0.515658,0.614497,-1.50353,-0.441466,-0.73879,-1.556477,-0.50213,0.419476,-1.642651,-0.64275,3.0
0,145,-0.596118,-1.798502,-0.69664,0.563519,-1.836437,-0.592086,-0.687428,-0.770894,-0.159422,0.628775,-0.848938,-0.111384,-0.691554,-1.384099,-0.515973,0.614309,-1.4998,-0.440534,-0.73657,-1.556847,-0.505371,0.423694,-1.579119,-0.617134,3.0
0,146,-0.594087,-1.799143,-0.693611,0.562597,-1.837524,-0.593026,-0.686021,-0.771757,-0.160593,0.629428,-0.849115,-0.111019,-0.690281,-1.383683,-0.517285,0.615143,-1.498841,-0.440014,-0.739325,-1.556022,-0.504222,0.422648,-1.593337,-0.622745,3.0
0,147,-0.598232,-1.796104,-0.694803,0.561896,-1.834789,-0.59053,-0.684737,-0.770739,-0.161653,0.629564,-0.848488,-0.110817,-0.689556,-1.381972,-0.517599,0.615781,-1.496095,-0.439453,-0.739193,-1.550524,-0.50427,0.421489,-1.591689,-0.623408,3.0
0,148,-0.604513,-1.807975,-0.690829,0.559784,-1.850683,-0.587818,-0.692237,-0.776525,-0.163661,0.630303,-0.853495,-0.105106,-0.695725,-1.390237,-0.521165,0.617198,-1.504129,-0.437144,-0.750114,-1.559607,-0.498169,0.420014,-1.592427,-0.616788,3.0
0,149,-0.607462,-1.810866,-0.693614,0.559533,-1.853864,-0.590399,-0.694679,-0.778026,-0.163518,0.63019,-0.855175,-0.1045,-0.697835,-1.392694,-0.521654,0.617031,-1.506725,-0.437084,-0.75293,-1.559669,-0.498475,0.419424,-1.597557,-0.619167,3.0
0,150,-0.606236,-1.810471,-0.691962,0.555924,-1.850999,-0.594033,-0.693425,-0.777481,-0.163756,0.630377,-0.854737,-0.10432,-0.696357,-1.391712,-0.521581,0.617287,-1.505631,-0.436593,-0.749623,-1.563747,-0.501594,0.419545,-1.596008,-0.618444,3.0
0,151,-0.602293,-1.80651,-0.690788,0.561378,-1.849589,-0.588292,-0.691421,-0.775963,-0.164298,0.62965,-0.85296,-0.104639,-0.693792,-1.389399,-0.522113,0.616619,-1.502209,-0.436018,-0.747638,-1.560022,-0.499714,0.419558,-1.592611,-0.616477,3.0
0,152,-0.600885,-1.802609,-0.696191,0.55864,-1.846684,-0.59001,-0.689858,-0.775523,-0.165037,0.629911,-0.852812,-0.104855,-0.692147,-1.388083,-0.52221,0.617108,-1.500903,-0.435801,-0.746313,-1.560001,-0.50041,0.419541,-1.59121,-0.617368,3.0
0,153,-0.514671,-1.893971,-0.748957,0.571942,-1.988466,-0.745504,-0.563803,-0.729743,-0.132236,0.576847,-0.769109,-0.276138,-0.528208,-1.502747,-0.559506,0.621333,-1.504254,-0.595728,-0.392323,-1.661124,-0.780828,0.439658,-1.701396,-0.809376,4.0
0,154,-0.51864,-1.895032,-0.738257,0.573807,-1.97458,-0.754527,-0.56332,-0.72938,-0.132512,0.576713,-0.768785,-0.276571,-0.527944,-1.50236,-0.559023,0.61621,-1.492147,-0.599124,-0.408088,-1.681055,-0.780951,0.437954,-1.750605,-0.824759,4.0
0,155,-0.521285,-1.891953,-0.728709,0.572781,-1.902257,-0.752949,-0.562778,-0.725839,-0.129187,0.575015,-0.766637,-0.274862,-0.527444,-1.496687,-0.555053,0.609253,-1.428082,-0.580836,-0.405075,-1.666211,-0.768904,0.433407,-1.624187,-0.789241,4.0
0,156,-0.522843,-1.890784,-0.729713,0.578568,-1.947784,-0.745575,-0.562597,-0.725325,-0.128787,0.575267,-0.766449,-0.274858,-0.527197,-1.496096,-0.554415,0.613341,-1.462378,-0.586529,-0.420027,-1.582664,-0.739231,0.435473,-1.662348,-0.799005,4.0
0,157,-0.52908,-1.889029,-0.724643,0.581503,-1.945825,-0.739412,-0.562175,-0.723254,-0.127266,0.572163,-0.764161,-0.273972,-0.529081,-1.493939,-0.549499,0.613307,-1.464786,-0.58796,-0.412249,-1.592725,-0.735576,0.438535,-1.735271,-0.812142,4.0
0,158,-0.589589,-1.985419,-0.708067,0.619802,-2.084645,-0.674986,-0.558659,-0.733299,-0.137715,0.555767,-0.763705,-0.290762,-0.572122,-1.534,-0.479304,0.654101,-1.58575,-0.564326,-0.605696,-1.770011,-0.768623,0.485341,-1.809496,-0.770797,4.0
0,159,-0.735513,-1.989001,-0.674691,0.753184,-2.008614,-0.576256,-0.567572,-0.778229,-0.145883,0.55537,-0.757216,-0.288546,-0.677806,-1.545289,-0.431592,0.691862,-1.58358,-0.511731,-0.702451,-1.766082,-0.765788,0.715925,-1.826535,-0.713867,4.0
0,160,-0.96372,-1.935924,-0.729166,0.890696,-2.111232,-0.600065,-0.630315,-0.770444,-0.162583,0.60345,-0.789851,-0.274553,-0.853055,-1.49602,-0.480982,0.804062,-1.612973,-0.495313,-0.938572,-1.837883,-0.832774,0.895109,-1.795893,-0.709545,4.0
0,161,-1.168972,-1.812206,-0.874399,1.094691,-2.026418,-0.744179,-0.702091,-0.743745,-0.223158,0.669051,-0.81065,-0.288794,-0.995374,-1.368341,-0.61428,0.998569,-1.565992,-0.575536,-1.074174,-1.560548,-0.951385,1.129356,-1.790552,-0.784955,4.0
0,162,-1.279309,-1.558744,-1.3319,1.386803,-1.689875,-1.09011,-0.769682,-0.642637,-0.331826,0.735932,-0.746705,-0.344242,-1.123938,-1.194819,-0.923373,1.158911,-1.257839,-0.790285,-1.243447,-1.271411,-1.309549,1.409857,-1.494824,-1.041629,4.0
0,163,-1.196907,-1.245037,-1.561404,1.404838,-1.29974,-1.36953,-0.790179,-0.595117,-0.539236,0.742775,-0.703352,-0.369502,-1.059159,-0.969362,-1.021797,1.164158,-0.985642,-0.927033,-1.185036,-0.988189,-1.526568,1.438701,-1.087907,-1.293916,4.0
0,164,-0.976723,-0.81556,-1.849561,1.368527,-0.699191,-1.518068,-0.80078,-0.589658,-0.587663,0.719858,-0.664349,-0.386884,-0.967185,-0.729956,-1.475701,1.066955,-0.653851,-0.969376,-1.016609,-0.698254,-1.78303,1.203272,-0.572574,-1.468041,4.0
0,165,-0.659206,-0.548436,-2.132663,0.959196,-0.207894,-1.872171,-0.500434,-0.782241,-0.302269,0.693227,-0.714732,-0.500678,-0.666007,-0.698199,-1.268437,0.952873,-0.43952,-1.268781,-0.797708,-0.487857,-1.932096,0.885131,-0.392676,-1.577037,4.0
0,166,0.098055,0.070264,-1.748525,0.288708,0.377654,-1.483155,-0.478304,-0.303101,-0.76576,0.657854,-0.537025,-0.536491,-0.08165,-0.041184,-1.527337,0.491258,-0.004804,-0.972988,-0.166211,0.085404,-1.578615,0.362297,0.211915,-1.215467,4.0
0,167,0.415378,0.323102,-1.385811,0.011704,0.329149,-1.070016,-0.503385,-0.469119,-0.670592,0.488811,-0.91553,-0.433388,0.05309,0.018105,-1.206122,0.34711,-0.110847,-0.838793,0.064916,0.303631,-1.170914,0.020314,0.287543,-0.932376,4.0
0,168,0.624648,0.411096,-0.935656,-0.430201,-0.338592,-0.867168,-0.51978,-0.42988,-0.616751,0.42666,-0.639959,-0.443672,0.176149,0.04815,-0.94292,-0.202551,-0.267258,-0.888149,0.281472,0.337174,-1.017322,-0.387189,-0.387666,-0.953128,4.0
0,169,0.695037,0.368968,-0.538554,-0.647522,-0.371705,-0.582677,-0.369307,-0.536322,-0.781454,0.416067,-0.618702,-0.560427,0.242992,0.089711,-0.725483,-0.465011,-0.454879,-0.779817,0.282245,0.266426,-0.532793,-0.593663,-0.558445,-0.589823,4.0
0,170,0.775483,0.068491,-0.166851,-0.601651,-0.466076,-0.481553,-0.222492,-0.474652,-0.644773,0.494768,-0.834767,-0.370056,0.421916,-0.153403,-0.425259,-0.410225,-0.561685,-0.679971,0.492547,0.168224,-0.357655,-0.588039,-0.620398,-0.444281,4.0
0,171,0.521834,0.008109,-0.138258,-0.599095,-0.387196,-0.535157,-0.270771,-0.539353,-0.7205,0.511493,-1.08286,-0.353897,0.226461,0.035866,-0.596541,-0.380824,-0.547611,-0.696041,0.31909,0.040091,-0.257772,-0.620315,-0.566844,-0.460769,4.0
0,172,0.579952,0.090609,-0.07281,-0.626848,-0.3288,-0.560636,-0.278155,-0.534101,-0.750871,0.499522,-0.886763,-0.379932,0.159948,0.008608,-0.437295,-0.441555,-0.480066,-0.735252,0.328811,0.102486,-0.169891,-0.656511,-0.499291,-0.483576,4.0
0,173,0.591861,0.086276,-0.057076,-0.634169,-0.290934,-0.553603,-0.281607,-0.531398,-0.757017,0.498777,-0.884363,-0.385568,0.159639,0.007436,-0.438893,-0.456069,-0.443668,-0.739556,0.28701,0.117045,-0.17108,-0.668463,-0.465304,-0.494707,4.0
0,174,0.580905,0.132411,-0.089802,-0.475771,-0.340986,-0.750425,-0.300501,-0.537111,-0.745061,0.498927,-0.881634,-0.390808,0.145877,0.02055,-0.461458,-0.014584,-0.491293,-0.63577,0.255425,0.11438,-0.259001,-0.403473,-0.559704,-0.544168,4.0
0,175,0.485428,-0.04366,-0.300023,-0.717603,-0.343956,-0.515701,-0.559997,-0.484388,-0.578171,0.543953,-0.835432,-0.444655,0.144587,-0.120565,-0.628879,-0.405325,-0.429039,-0.7495,0.287346,0.127103,-0.390452,-0.578527,-0.584424,-0.91662,4.0
0,176,0.656681,0.227906,-0.498477,-0.786699,-0.402044,-0.490996,-0.64329,-0.56277,-0.570694,0.673123,-0.832278,-0.422251,0.019255,-0.089029,-0.599681,-0.302792,-0.339177,-0.686445,0.294661,0.182894,-0.632294,-0.614736,-0.483635,-0.844651,4.0
0,177,0.331356,0.321975,-0.99211,0.17611,0.344178,-0.943521,-0.85565,-0.534384,-0.42633,0.860327,-0.73559,-0.311035,-0.314706,-0.083032,-0.73925,0.141826,-0.09926,-0.731811,0.028893,0.318997,-0.895656,0.032741,0.045342,-0.948521,4.0
0,178,-0.270661,0.356468,-1.378456,0.082433,0.408306,-0.803225,-1.001952,-0.322886,-0.445157,0.92322,-0.44241,-0.168756,-0.513435,0.160365,-0.959197,0.512989,0.199626,-0.514804,-0.426317,0.331241,-1.268795,0.200398,0.279636,-0.807356,4.0
0,179,-0.891671,0.054511,-1.483197,0.759392,0.254153,-0.940694,-1.01072,-0.349795,-0.274009,1.009122,-0.557201,0.081089,-0.73412,0.003607,-1.072577,0.907393,-0.02747,-0.470219,-0.888849,-0.002871,-1.275449,0.823055,0.130868,-0.925708,4.0
0,180,-1.472702,-0.128359,-1.686477,1.412267,0.162116,-0.813065,-1.110367,-0.236969,-0.385576,0.990748,-0.468225,0.122828,-1.316467,-0.127646,-1.124881,1.268363,-0.065558,-0.457616,-1.382869,-0.195471,-1.457806,1.435069,-0.012887,-0.682177,4.0
0,181,-1.978043,-0.145127,-1.475617,1.879365,0.00302,-0.573844,-1.212479,-0.213147,-0.434443,1.044395,-0.375724,0.146627,-1.625585,-0.143737,-1.029606,1.524249,-0.174651,-0.243529,-1.751857,-0.226357,-1.310282,1.859152,-0.172111,-0.53429,4.0
0,182,-2.16258,-0.136538,-1.218603,2.041462,-0.088387,-0.256968,-1.243734,-0.163833,-0.434448,1.131243,-0.322044,0.178449,-1.784749,-0.118514,-0.953387,1.657599,-0.174861,-0.09735,-1.968278,-0.221575,-1.135825,1.99014,-0.23854,-0.268793,4.0
0,183,-2.248627,-0.098245,-1.004825,2.13439,-0.078841,0.012818,-1.232332,-0.115786,-0.405241,1.063555,-0.249926,0.162045,-1.868791,-0.071193,-0.790145,1.720997,-0.141904,0.037774,-2.041707,-0.173951,-0.960721,2.0514,-0.207341,-0.010076,4.0
0,184,-2.23406,-0.078925,-0.825345,2.209258,-0.06555,0.279899,-1.217923,-0.055133,-0.377549,1.062625,-0.179756,0.156094,-1.855462,-0.045857,-0.664468,1.704283,-0.105458,0.152119,-2.079919,-0.152479,-0.816584,2.068861,-0.16736,0.219632,4.0
0,185,-2.263469,-0.06584,-0.693708,2.178335,-0.045435,0.460649,-1.125817,-0.004617,-0.219761,1.096936,-0.111407,0.163547,-1.81637,-0.022288,-0.541824,1.703333,-0.060739,0.254169,-2.17873,-0.124132,-0.437722,2.028051,-0.135781,0.40759,4.0
